source,reference,title,source_folder,object_key,mp3_url,transcript_url,bytes
PRA,AZ1797A,Karen Armstrong on Religion and Violence,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797a Karen Armstrong on Religion and Violence.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797a%20Karen%20Armstrong%20on%20Religion%20and%20Violence.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797a%20Karen%20Armstrong%20on%20Religion%20and%20Violence.txt,49881339
PRA,AZ1797B,Reza Aslan The Politics of Jesus,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797b Reza Aslan The Politics of Jesus.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797b%20Reza%20Aslan%20The%20Politics%20of%20Jesus.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797b%20Reza%20Aslan%20The%20Politics%20of%20Jesus.txt,38939167
PRA,AZ1797C,David Kertzer on the Pope and Fascism,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797c David Kertzer on the Pope and Fascism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797c%20David%20Kertzer%20on%20the%20Pope%20and%20Fascism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797c%20David%20Kertzer%20on%20the%20Pope%20and%20Fascism.txt,48194873
PRA,AZ1797D,Kevin Kruse The Rise of Christian Libertarianism,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797d Kevin Kruse The Rise of Christian Libertarianism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797d%20Kevin%20Kruse%20The%20Rise%20of%20Christian%20Libertarianism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797d%20Kevin%20Kruse%20The%20Rise%20of%20Christian%20Libertarianism.txt,47547037
PRA,AZ1797E,Edmund Ghareeb Destruction of Ancient Sites,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797e Edmund Ghareeb Destruction of Ancient Sites.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797e%20Edmund%20Ghareeb%20Destruction%20of%20Ancient%20Sites.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797e%20Edmund%20Ghareeb%20Destruction%20of%20Ancient%20Sites.txt,40468062
PRA,AZ1797F,Gerard Russell on Ancient Iraqi Traditions,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797f Gerard Russell on Ancient Iraqi Traditions.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797f%20Gerard%20Russell%20on%20Ancient%20Iraqi%20Traditions.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797f%20Gerard%20Russell%20on%20Ancient%20Iraqi%20Traditions.txt,47094805
PRA,AZ1797G,Jonathon Lyons The Caliphates,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797g Jonathon Lyons The Caliphates.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797g%20Jonathon%20Lyons%20The%20Caliphates.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797g%20Jonathon%20Lyons%20The%20Caliphates.txt,48967680
PRA,AZ1797H,History of Shia Sunni Divide,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797h History of Shia Sunni Divide.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797h%20History%20of%20Shia%20Sunni%20Divide.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797h%20History%20of%20Shia%20Sunni%20Divide.txt,44036598
PRA,AZ1797I,Jeffersons Quaran,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797i Jeffersons Quaran.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797i%20Jeffersons%20Quaran.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797i%20Jeffersons%20Quaran.txt,25366361
PRA,AZ1797J,Blase Bonpane Liberation Theology,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797j Blase Bonpane Liberation Theology.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797j%20Blase%20Bonpane%20Liberation%20Theology.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797j%20Blase%20Bonpane%20Liberation%20Theology.txt,28166269
PRA,AZ1797K,Sandra Blair History of AME Church,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797k Sandra Blair History of AME Church.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797k%20Sandra%20Blair%20History%20of%20AME%20Church.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797k%20Sandra%20Blair%20History%20of%20AME%20Church.txt,57468868
PRA,AZ1797L,Benjamin Zeller Heavens Gate,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797l Benjamin Zeller Heavens Gate.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797l%20Benjamin%20Zeller%20Heavens%20Gate.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797l%20Benjamin%20Zeller%20Heavens%20Gate.txt,45117440
PRA,AZ1797M,Bart Ehrman Forgery,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797m Bart Ehrman Forgery.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797m%20Bart%20Ehrman%20Forgery.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797m%20Bart%20Ehrman%20Forgery.txt,13707180
PRA,AZ1797N,John Julius Norwich History of the Vatican,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797n John Julius Norwich History of the Vatican.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797n%20John%20Julius%20Norwich%20History%20of%20the%20Vatican.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797n%20John%20Julius%20Norwich%20History%20of%20the%20Vatican.txt,15703980
PRA,AZ1797O,Mark Epstein Buddhism,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797o Mark Epstein Buddhism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797o%20Mark%20Epstein%20Buddhism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797o%20Mark%20Epstein%20Buddhism.txt,18964480
PRA,AZ1797P,Reza Zarghamee Ancient Persia,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797p Reza Zarghamee Ancient Persia.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797p%20Reza%20Zarghamee%20Ancient%20Persia.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797p%20Reza%20Zarghamee%20Ancient%20Persia.txt,48556408
PRA,AZ1797Q,Peter Stanford Judas Iscariat,PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion,Flash Drive (64gb)/PZ1002 Voices that Change the World/AZ1797 Letters and Politics History of Religion/AZ1797q Peter Stanford Judas Iscariat.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797q%20Peter%20Stanford%20Judas%20Iscariat.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/AZ1797%20Letters%20and%20Politics%20History%20of%20Religion/AZ1797q%20Peter%20Stanford%20Judas%20Iscariat.txt,14994651
PRA,FTV015,James Baldwin,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV015_James Baldwin.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV015_James%20Baldwin.mp3,,24806400
PRA,FTV041,"We Shall Overcome, Part 1",PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV041_We Shall Overcome, Part 1.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV041_We%20Shall%20Overcome%2C%20Part%201.mp3,,24779886
PRA,FTV042,"We Shall Overcome, Part 2",PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV042_We Shall Overcome, Part 2.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV042_We%20Shall%20Overcome%2C%20Part%202.mp3,,24782629
PRA,FTV043,Freedom Now,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV043_Freedom Now.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV043_Freedom%20Now.mp3,,24785371
PRA,FTV051,Remembering Cesar Chavez,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV051_Remembering Cesar Chavez.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV051_Remembering%20Cesar%20Chavez.mp3,,24754286
PRA,FTV084,Feminist Journey,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV084_Feminist Journey.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV084_Feminist%20Journey.mp3,,24768549
PRA,FTV088,"Dr Martin Luther King, Jr, Part 1",PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV088_Dr Martin Luther King, Jr, Part 1.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV088_Dr%20Martin%20Luther%20King%2C%20Jr%2C%20Part%201.mp3,,24772389
PRA,FTV089,"Dr Martin Luther King, Jr, Part 2",PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV089_Dr Martin Luther King, Jr, Part 2.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV089_Dr%20Martin%20Luther%20King%2C%20Jr%2C%20Part%202.mp3,,24771840
PRA,FTV092,Forty Years of Ossie Davis,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV092_Forty Years of Ossie Davis.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV092_Forty%20Years%20of%20Ossie%20Davis.mp3,,24770194
PRA,FTV093,The Power of African American Women,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_01 Part 1_Civil Rights 1/FTV093_The Power of African American Women.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_01%20Part%201_Civil%20Rights%201/FTV093_The%20Power%20of%20African%20American%20Women.mp3,,24780983
PRA,FTV008,The American Soldier,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV008_The American Soldier.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV008_The%20American%20Soldier.mp3,,24806583
PRA,FTV024,"George Carlin, Pacifica & the FCC",PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV024_George Carlin, Pacifica & the FCC.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV024_George%20Carlin%2C%20Pacifica%20%26%20the%20FCC.mp3,,24782080
PRA,FTV038,The Free Speech Movement,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV038_The Free Speech Movement.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV038_The%20Free%20Speech%20Movement.mp3,,24781897
PRA,FTV050,Rachel Carson and Silent Spring,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV050_Rachel Carson and Silent Spring.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV050_Rachel%20Carson%20and%20Silent%20Spring.mp3,,24725029
PRA,FTV066,Meet Ralph Nader,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV066_Meet Ralph Nader.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV066_Meet%20Ralph%20Nader.mp3,,24784457
PRA,FTV070,Gore Vidal,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV070_Gore Vidal.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV070_Gore%20Vidal.mp3,,24775497
PRA,FTV072,Upton Sinclair,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV072_Upton Sinclair.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV072_Upton%20Sinclair.mp3,,24768549
PRA,FTV074,Betty Friedan,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV074_Betty Friedan.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV074_Betty%20Friedan.mp3,,24780800
PRA,FTV081,Spinning Disaster,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV081_Spinning Disaster.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV081_Spinning%20Disaster.mp3,,24781897
PRA,FTV086,Sound of Soul,PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0773 Campus Campaign Volume I/PZ0773_02 Part 2_U.S. History 1/FTV086_Sound of Soul.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0773%20Campus%20Campaign%20Volume%20I/PZ0773_02%20Part%202_U.S.%20History%201/FTV086_Sound%20of%20Soul.mp3,,24963291
